"qu'"	'PROWH'	0.058823529411764705
"lequel"	'PROWH'	0.058823529411764705
"lesquels"	'PROWH'	0.11764705882352941
"que"	'PROWH'	0.17647058823529413
"où"	'PROWH'	0.11764705882352941
"qui"	'PROWH'	0.29411764705882354
"quelles"	'PROWH'	0.058823529411764705
"quoi"	'PROWH'	0.11764705882352941
"comment"	'ADVWH'	0.19047619047619047
"quand"	'ADVWH'	0.047619047619047616
"combien"	'ADVWH'	0.09523809523809523
"pourquoi"	'ADVWH'	0.047619047619047616
"où"	'ADVWH'	0.6190476190476191
"le peu de"	'DET'	0.00019301293186643504
"66,7"	'DET'	0.00019301293186643504
"les__det"	'DET'	0.00019301293186643504
"1,8"	'DET'	0.0011580775911986102
"d'"	'DET'	0.0011580775911986102
"1,5"	'DET'	0.0007720517274657402
"1,2"	'DET'	0.0003860258637328701
"1,3"	'DET'	0.00019301293186643504
"1,1"	'DET'	0.0003860258637328701
"0,4"	'DET'	0.0005790387955993051
"quelles"	'DET'	0.00019301293186643504
"deux cents"	'DET'	0.00019301293186643504
"trente_-_sept"	'DET'	0.00019301293186643504
"vingt_-_quatre"	'DET'	0.0005790387955993051
"5,8"	'DET'	0.00019301293186643504
"le"	'DET'	0.12835359969117932
"1,58"	'DET'	0.00019301293186643504
"3,9"	'DET'	0.00019301293186643504
"quelle"	'DET'	0.00019301293186643504
"la"	'DET'	0.20497973364215402
"3,4"	'DET'	0.0005790387955993051
"3,5"	'DET'	0.0007720517274657402
"3,6"	'DET'	0.00019301293186643504
"1,57"	'DET'	0.00019301293186643504
"1,50"	'DET'	0.00019301293186643504
"11,7"	'DET'	0.00019301293186643504
"3,2"	'DET'	0.00019301293186643504
"3,3"	'DET'	0.0003860258637328701
"différentes"	'DET'	0.00019301293186643504
"chaque"	'DET'	0.0021231422505307855
"9,94"	'DET'	0.00019301293186643504
"1,7"	'DET'	0.00019301293186643504
"49,44"	'DET'	0.00019301293186643504
"5,75"	'DET'	0.00019301293186643504
"77,4"	'DET'	0.00019301293186643504
"ta"	'DET'	0.00019301293186643504
"qq"	'DET'	0.00019301293186643504
"certaine"	'DET'	0.00019301293186643504
"dix_-_sept"	'DET'	0.00019301293186643504
"de"	'DET'	0.004439297432928006
"cinquante et un"	'DET'	0.00019301293186643504
"3,73"	'DET'	0.00019301293186643504
"certains"	'DET'	0.0011580775911986102
"cet"	'DET'	0.0023161551823972205
"ces"	'DET'	0.007334491410924532
"0,9"	'DET'	0.0005790387955993051
"du"	'DET'	0.0007720517274657402
"4,45"	'DET'	0.00019301293186643504
"nos"	'DET'	0.0019301293186643506
"soixante_-_cinq"	'DET'	0.00019301293186643504
"l'"	'DET'	0.13395097471530593
"dix_-_huit_mille"	'DET'	0.00019301293186643504
"dix_-_huit"	'DET'	0.0007720517274657402
"vos"	'DET'	0.00019301293186643504
"tels"	'DET'	0.00019301293186643504
"aucun"	'DET'	0.00019301293186643504
"mon"	'DET'	0.00019301293186643504
"dix"	'DET'	0.0003860258637328701
"16,2"	'DET'	0.00019301293186643504
"qqes"	'DET'	0.00019301293186643504
"cinquante_-_quatre"	'DET'	0.00019301293186643504
"ses"	'DET'	0.009650646593321753
"quarante_-_cinq"	'DET'	0.00019301293186643504
"L'"	'DET'	0.00019301293186643504
"cinquante mille"	'DET'	0.00019301293186643504
"3,65"	'DET'	0.00019301293186643504
"61,7"	'DET'	0.00019301293186643504
"7,09"	'DET'	0.00019301293186643504
"6,9"	'DET'	0.00019301293186643504
"2,5"	'DET'	0.0013510905230650454
"nul"	'DET'	0.0003860258637328701
"6,40"	'DET'	0.00019301293186643504
"quelques"	'DET'	0.002509168114263656
"6,3"	'DET'	0.0003860258637328701
"12,2"	'DET'	0.00019301293186643504
"trente_et_un"	'DET'	0.00019301293186643504
"6,7"	'DET'	0.00019301293186643504
"6,6"	'DET'	0.00019301293186643504
"34,06"	'DET'	0.00019301293186643504
"34,07"	'DET'	0.00019301293186643504
"soixante_-_six"	'DET'	0.00019301293186643504
"quelque"	'DET'	0.00019301293186643504
"quatre_cents"	'DET'	0.00019301293186643504
"41,19"	'DET'	0.00019301293186643504
"1,74"	'DET'	0.00019301293186643504
"toute"	'DET'	0.0009650646593321753
"Les"	'DET'	0.0009650646593321753
"3336,16"	'DET'	0.00019301293186643504
"5756,14"	'DET'	0.00019301293186643504
"leur"	'DET'	0.009457633661455318
"2224,11"	'DET'	0.00019301293186643504
"5,1"	'DET'	0.0003860258637328701
"5,39"	'DET'	0.00019301293186643504
"Cette"	'DET'	0.0003860258637328701
"3,56"	'DET'	0.00019301293186643504
"quels"	'DET'	0.00019301293186643504
"5,34"	'DET'	0.00019301293186643504
"les"	'DET'	0.12487936691758347
"Une"	'DET'	0.00019301293186643504
"mes"	'DET'	0.00019301293186643504
"certaines"	'DET'	0.0023161551823972205
"une sorte de"	'DET'	0.00019301293186643504
"3,1"	'DET'	0.0005790387955993051
"4,6"	'DET'	0.00019301293186643504
"quelqu'"	'DET'	0.00019301293186643504
"leurs"	'DET'	0.009843659525188187
"nombre_de"	'DET'	0.00019301293186643504
"aucune"	'DET'	0.0007720517274657402
"cette"	'DET'	0.01795020266357846
"quel"	'DET'	0.00019301293186643504
"1974,55"	'DET'	0.00019301293186643504
"trois mille"	'DET'	0.00019301293186643504
"tous"	'DET'	0.00019301293186643504
"tout"	'DET'	0.0011580775911986102
"une"	'DET'	0.06118509940165991
"52,3"	'DET'	0.0003860258637328701
"cinquante_-_huit"	'DET'	0.00019301293186643504
"cinq cents"	'DET'	0.00019301293186643504
"sept"	'DET'	0.00019301293186643504
"5,7"	'DET'	0.0005790387955993051
"49,3"	'DET'	0.00019301293186643504
"1,60"	'DET'	0.00019301293186643504
"0,7"	'DET'	0.0003860258637328701
"0,6"	'DET'	0.0007720517274657402
"0,5"	'DET'	0.0011580775911986102
"3,7"	'DET'	0.00019301293186643504
"0,3"	'DET'	0.0011580775911986102
"qqs"	'DET'	0.00019301293186643504
"0,1"	'DET'	0.0005790387955993051
"quatre cent mille"	'DET'	0.00019301293186643504
"1,62"	'DET'	0.00019301293186643504
"ce"	'DET'	0.013896931094383324
"son"	'DET'	0.01795020266357846
"13,3"	'DET'	0.00019301293186643504
"2,9"	'DET'	0.00019301293186643504
"2,8"	'DET'	0.00019301293186643504
"vingt_-_cinq"	'DET'	0.00019301293186643504
"13,8"	'DET'	0.0005790387955993051
"2,4"	'DET'	0.0003860258637328701
"huit"	'DET'	0.00019301293186643504
"5,5"	'DET'	0.00019301293186643504
"2,1"	'DET'	0.00019301293186643504
"2,3"	'DET'	0.0005790387955993051
"2,2"	'DET'	0.00019301293186643504
"4,3"	'DET'	0.0003860258637328701
"4,2"	'DET'	0.0003860258637328701
"4,1"	'DET'	0.0003860258637328701
"6,70"	'DET'	0.00019301293186643504
"4,7"	'DET'	0.0003860258637328701
"5,4"	'DET'	0.0005790387955993051
"4,5"	'DET'	0.0009650646593321753
"4,4"	'DET'	0.00019301293186643504
"4,9"	'DET'	0.00019301293186643504
"4,8"	'DET'	0.0005790387955993051
"le__det"	'DET'	0.00019301293186643504
"beaucoup de"	'DET'	0.00019301293186643504
"nombre de"	'DET'	0.00019301293186643504
"mille_cent_cinquante_-_six"	'DET'	0.00019301293186643504
"vingt_-_huit"	'DET'	0.00019301293186643504
"ton"	'DET'	0.00019301293186643504
"plusieurs"	'DET'	0.0009650646593321753
"1,90"	'DET'	0.00019301293186643504
"Ces"	'DET'	0.00019301293186643504
"quarante_-_huit"	'DET'	0.0003860258637328701
"ct'"	'DET'	0.00019301293186643504
"vingt_et_une"	'DET'	0.00019301293186643504
"42,3"	'DET'	0.00019301293186643504
"tel"	'DET'	0.00019301293186643504
"quatre_-_vingts"	'DET'	0.00019301293186643504
"douze"	'DET'	0.00019301293186643504
"_NUM"	'DET'	0.06967766840378305
"4,35"	'DET'	0.00019301293186643504
"49,32"	'DET'	0.00019301293186643504
"vot'"	'DET'	0.00019301293186643504
"quatre"	'DET'	0.00019301293186643504
"une_sorte_d'"	'DET'	0.00019301293186643504
"soixante_-_sept"	'DET'	0.00019301293186643504
"ma"	'DET'	0.00019301293186643504
"des"	'DET'	0.030110017371163866
"la plupart des"	'DET'	0.00019301293186643504
"Ce"	'DET'	0.0007720517274657402
"bien des"	'DET'	0.00019301293186643504
"un"	'DET'	0.06157112526539278
"3,41"	'DET'	0.00019301293186643504
"3,42"	'DET'	0.00019301293186643504
"telles"	'DET'	0.00019301293186643504
"huit_cents"	'DET'	0.00019301293186643504
"votre"	'DET'	0.0003860258637328701
"Le"	'DET'	0.002509168114263656
"de_la"	'DET'	0.00019301293186643504
"33,7"	'DET'	0.00019301293186643504
"La"	'DET'	0.0028951939779965257
"certain"	'DET'	0.00019301293186643504
"telle"	'DET'	0.0003860258637328701
"un_peu_de"	'DET'	0.00019301293186643504
"cent cinquante"	'DET'	0.00019301293186643504
"50,6"	'DET'	0.00019301293186643504
"trente_-_quatre"	'DET'	0.00019301293186643504
"quarante_-_trois"	'DET'	0.0003860258637328701
"onze"	'DET'	0.00019301293186643504
"147,06"	'DET'	0.00019301293186643504
"trente_-_six"	'DET'	0.00019301293186643504
"soixante_-_trois"	'DET'	0.00019301293186643504
"9,6"	'DET'	0.00019301293186643504
"5543,30"	'DET'	0.00019301293186643504
"9,5"	'DET'	0.00019301293186643504
"LA"	'DET'	0.00019301293186643504
"Notre"	'DET'	0.0003860258637328701
"7,2"	'DET'	0.0003860258637328701
"7,4"	'DET'	0.00019301293186643504
"5,14"	'DET'	0.00019301293186643504
"5,52"	'DET'	0.00019301293186643504
"cent mille"	'DET'	0.00019301293186643504
"deux_cents"	'DET'	0.00019301293186643504
"de l'"	'DET'	0.00019301293186643504
"deux"	'DET'	0.0009650646593321753
"10,2"	'DET'	0.00019301293186643504
"10,7"	'DET'	0.00019301293186643504
"10,5"	'DET'	0.0003860258637328701
"28,7"	'DET'	0.0003860258637328701
"de_l'"	'DET'	0.0003860258637328701
"54,5"	'DET'	0.00019301293186643504
"69,5"	'DET'	0.00019301293186643504
"diverses"	'DET'	0.00019301293186643504
"notre"	'DET'	0.002509168114263656
"quarante_-_deux"	'DET'	0.00019301293186643504
"5,9"	'DET'	0.00019301293186643504
"trente_-_deux"	'DET'	0.00019301293186643504
"c't'"	'DET'	0.00019301293186643504
"tes"	'DET'	0.00019301293186643504
"d'_autres"	'DET'	0.0005790387955993051
"66,72"	'DET'	0.00019301293186643504
"six mille"	'DET'	0.00019301293186643504
"trois"	'DET'	0.00019301293186643504
"cinquante_-_cinq"	'DET'	0.00019301293186643504
"toutes"	'DET'	0.00019301293186643504
"la_plupart_du"	'DET'	0.00019301293186643504
"de la"	'DET'	0.00019301293186643504
"5,45"	'DET'	0.00019301293186643504
"nombre d'"	'DET'	0.00019301293186643504
"sa"	'DET'	0.009071607797722448
"sept cents"	'DET'	0.00019301293186643504
"14,3"	'DET'	0.00019301293186643504
"14,2"	'DET'	0.00019301293186643504
"soixante_-_neuf"	'DET'	0.00019301293186643504
"rassemblons"	'VIMP'	0.00055005500550055
"projetez"	'VIMP'	0.00055005500550055
"rapproche"	'VIMP'	0.00055005500550055
"affichons"	'VIMP'	0.00055005500550055
"refais"	'VIMP'	0.00055005500550055
"consiste"	'VIMP'	0.00055005500550055
"accueille"	'VIMP'	0.00055005500550055
"repartons"	'VIMP'	0.00055005500550055
"implante"	'VIMP'	0.00055005500550055
"veux"	'VIMP'	0.00055005500550055
"aidez"	'VIMP'	0.00055005500550055
"fabrique"	'VIMP'	0.00055005500550055
"contentons"	'VIMP'	0.00055005500550055
"votez"	'VIMP'	0.00055005500550055
"offrons"	'VIMP'	0.00055005500550055
"honorons"	'VIMP'	0.00055005500550055
"prÃ©parez"	'VIMP'	0.00055005500550055
"communique"	'VIMP'	0.00055005500550055
"veuillez"	'VIMP'	0.00055005500550055
"dispense"	'VIMP'	0.00055005500550055
"sollicitons"	'VIMP'	0.00055005500550055
"soutenons"	'VIMP'	0.00055005500550055
"guidons"	'VIMP'	0.00055005500550055
"vois"	'VIMP'	0.00055005500550055
"commentez"	'VIMP'	0.00055005500550055
"dÃ©butez"	'VIMP'	0.00055005500550055
"affiche"	'VIMP'	0.00055005500550055
